"V1" "seasons.V1" "seasons_url" "season"
"2912" "New Orleans Privateers" "2001-02" "http://www.sports-reference.com/cbb/schools/new-orleans/2002.html" 2001
"2913" "New Orleans Privateers" "2000-01" "http://www.sports-reference.com/cbb/schools/new-orleans/2001.html" 2000
"2914" "Niagara Purple Eagles" "2014-15" "http://www.sports-reference.com/cbb/schools/niagara/2015.html" 2014
"2915" "Niagara Purple Eagles" "2013-14" "http://www.sports-reference.com/cbb/schools/niagara/2014.html" 2013
"2916" "Niagara Purple Eagles" "2012-13" "http://www.sports-reference.com/cbb/schools/niagara/2013.html" 2012
"2917" "Niagara Purple Eagles" "2011-12" "http://www.sports-reference.com/cbb/schools/niagara/2012.html" 2011
"2918" "Niagara Purple Eagles" "2010-11" "http://www.sports-reference.com/cbb/schools/niagara/2011.html" 2010
"2919" "Niagara Purple Eagles" "2009-10" "http://www.sports-reference.com/cbb/schools/niagara/2010.html" 2009
"2920" "Niagara Purple Eagles" "2008-09" "http://www.sports-reference.com/cbb/schools/niagara/2009.html" 2008
"2921" "Niagara Purple Eagles" "2007-08" "http://www.sports-reference.com/cbb/schools/niagara/2008.html" 2007
"2922" "Niagara Purple Eagles" "2006-07" "http://www.sports-reference.com/cbb/schools/niagara/2007.html" 2006
"2923" "Niagara Purple Eagles" "2005-06" "http://www.sports-reference.com/cbb/schools/niagara/2006.html" 2005
"2924" "Niagara Purple Eagles" "2004-05" "http://www.sports-reference.com/cbb/schools/niagara/2005.html" 2004
"2925" "Niagara Purple Eagles" "2003-04" "http://www.sports-reference.com/cbb/schools/niagara/2004.html" 2003
"2926" "Niagara Purple Eagles" "2002-03" "http://www.sports-reference.com/cbb/schools/niagara/2003.html" 2002
"2927" "Niagara Purple Eagles" "2001-02" "http://www.sports-reference.com/cbb/schools/niagara/2002.html" 2001
"2928" "Niagara Purple Eagles" "2000-01" "http://www.sports-reference.com/cbb/schools/niagara/2001.html" 2000
"2929" "Nicholls State Colonels" "2014-15" "http://www.sports-reference.com/cbb/schools/nicholls-state/2015.html" 2014
"2930" "Nicholls State Colonels" "2013-14" "http://www.sports-reference.com/cbb/schools/nicholls-state/2014.html" 2013
"2931" "Nicholls State Colonels" "2012-13" "http://www.sports-reference.com/cbb/schools/nicholls-state/2013.html" 2012
"2932" "Nicholls State Colonels" "2011-12" "http://www.sports-reference.com/cbb/schools/nicholls-state/2012.html" 2011
"2933" "Nicholls State Colonels" "2010-11" "http://www.sports-reference.com/cbb/schools/nicholls-state/2011.html" 2010
"2934" "Nicholls State Colonels" "2009-10" "http://www.sports-reference.com/cbb/schools/nicholls-state/2010.html" 2009
"2935" "Nicholls State Colonels" "2008-09" "http://www.sports-reference.com/cbb/schools/nicholls-state/2009.html" 2008
"2936" "Nicholls State Colonels" "2007-08" "http://www.sports-reference.com/cbb/schools/nicholls-state/2008.html" 2007
"2937" "Nicholls State Colonels" "2006-07" "http://www.sports-reference.com/cbb/schools/nicholls-state/2007.html" 2006
"2938" "Nicholls State Colonels" "2005-06" "http://www.sports-reference.com/cbb/schools/nicholls-state/2006.html" 2005
"2939" "Nicholls State Colonels" "2004-05" "http://www.sports-reference.com/cbb/schools/nicholls-state/2005.html" 2004
"2940" "Nicholls State Colonels" "2003-04" "http://www.sports-reference.com/cbb/schools/nicholls-state/2004.html" 2003
"2941" "Nicholls State Colonels" "2002-03" "http://www.sports-reference.com/cbb/schools/nicholls-state/2003.html" 2002
"2942" "Nicholls State Colonels" "2001-02" "http://www.sports-reference.com/cbb/schools/nicholls-state/2002.html" 2001
"2943" "Nicholls State Colonels" "2000-01" "http://www.sports-reference.com/cbb/schools/nicholls-state/2001.html" 2000
"2944" "NJIT Highlanders" "2014-15" "http://www.sports-reference.com/cbb/schools/njit/2015.html" 2014
"2945" "NJIT Highlanders" "2013-14" "http://www.sports-reference.com/cbb/schools/njit/2014.html" 2013
"2946" "NJIT Highlanders" "2012-13" "http://www.sports-reference.com/cbb/schools/njit/2013.html" 2012
"2947" "NJIT Highlanders" "2011-12" "http://www.sports-reference.com/cbb/schools/njit/2012.html" 2011
"2948" "NJIT Highlanders" "2010-11" "http://www.sports-reference.com/cbb/schools/njit/2011.html" 2010
"2949" "NJIT Highlanders" "2009-10" "http://www.sports-reference.com/cbb/schools/njit/2010.html" 2009
"2950" "Norfolk State Spartans" "2014-15" "http://www.sports-reference.com/cbb/schools/norfolk-state/2015.html" 2014
"2951" "Norfolk State Spartans" "2013-14" "http://www.sports-reference.com/cbb/schools/norfolk-state/2014.html" 2013
"2952" "Norfolk State Spartans" "2012-13" "http://www.sports-reference.com/cbb/schools/norfolk-state/2013.html" 2012
"2953" "Norfolk State Spartans" "2011-12" "http://www.sports-reference.com/cbb/schools/norfolk-state/2012.html" 2011
"2954" "Norfolk State Spartans" "2010-11" "http://www.sports-reference.com/cbb/schools/norfolk-state/2011.html" 2010
"2955" "Norfolk State Spartans" "2009-10" "http://www.sports-reference.com/cbb/schools/norfolk-state/2010.html" 2009
"2956" "Norfolk State Spartans" "2008-09" "http://www.sports-reference.com/cbb/schools/norfolk-state/2009.html" 2008
"2957" "Norfolk State Spartans" "2007-08" "http://www.sports-reference.com/cbb/schools/norfolk-state/2008.html" 2007
"2958" "Norfolk State Spartans" "2006-07" "http://www.sports-reference.com/cbb/schools/norfolk-state/2007.html" 2006
"2959" "Norfolk State Spartans" "2005-06" "http://www.sports-reference.com/cbb/schools/norfolk-state/2006.html" 2005
"2960" "Norfolk State Spartans" "2004-05" "http://www.sports-reference.com/cbb/schools/norfolk-state/2005.html" 2004
"2961" "Norfolk State Spartans" "2003-04" "http://www.sports-reference.com/cbb/schools/norfolk-state/2004.html" 2003
"2962" "Norfolk State Spartans" "2002-03" "http://www.sports-reference.com/cbb/schools/norfolk-state/2003.html" 2002
"2963" "Norfolk State Spartans" "2001-02" "http://www.sports-reference.com/cbb/schools/norfolk-state/2002.html" 2001
"2964" "Norfolk State Spartans" "2000-01" "http://www.sports-reference.com/cbb/schools/norfolk-state/2001.html" 2000
"2965" "North Carolina-Asheville Bulldogs" "2014-15" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2015.html" 2014
"2966" "North Carolina-Asheville Bulldogs" "2013-14" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2014.html" 2013
"2967" "North Carolina-Asheville Bulldogs" "2012-13" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2013.html" 2012
"2968" "North Carolina-Asheville Bulldogs" "2011-12" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2012.html" 2011
"2969" "North Carolina-Asheville Bulldogs" "2010-11" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2011.html" 2010
"2970" "North Carolina-Asheville Bulldogs" "2009-10" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2010.html" 2009
"2971" "North Carolina-Asheville Bulldogs" "2008-09" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2009.html" 2008
"2972" "North Carolina-Asheville Bulldogs" "2007-08" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2008.html" 2007
"2973" "North Carolina-Asheville Bulldogs" "2006-07" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2007.html" 2006
"2974" "North Carolina-Asheville Bulldogs" "2005-06" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2006.html" 2005
"2975" "North Carolina-Asheville Bulldogs" "2004-05" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2005.html" 2004
"2976" "North Carolina-Asheville Bulldogs" "2003-04" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2004.html" 2003
"2977" "North Carolina-Asheville Bulldogs" "2002-03" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2003.html" 2002
"2978" "North Carolina-Asheville Bulldogs" "2001-02" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2002.html" 2001
"2979" "North Carolina-Asheville Bulldogs" "2000-01" "http://www.sports-reference.com/cbb/schools/north-carolina-asheville/2001.html" 2000
"2980" "North Carolina-Greensboro Spartans" "2014-15" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2015.html" 2014
"2981" "North Carolina-Greensboro Spartans" "2013-14" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2014.html" 2013
"2982" "North Carolina-Greensboro Spartans" "2012-13" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2013.html" 2012
"2983" "North Carolina-Greensboro Spartans" "2011-12" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2012.html" 2011
"2984" "North Carolina-Greensboro Spartans" "2010-11" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2011.html" 2010
"2985" "North Carolina-Greensboro Spartans" "2009-10" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2010.html" 2009
"2986" "North Carolina-Greensboro Spartans" "2008-09" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2009.html" 2008
"2987" "North Carolina-Greensboro Spartans" "2007-08" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2008.html" 2007
"2988" "North Carolina-Greensboro Spartans" "2006-07" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2007.html" 2006
"2989" "North Carolina-Greensboro Spartans" "2005-06" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2006.html" 2005
"2990" "North Carolina-Greensboro Spartans" "2004-05" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2005.html" 2004
"2991" "North Carolina-Greensboro Spartans" "2003-04" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2004.html" 2003
"2992" "North Carolina-Greensboro Spartans" "2002-03" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2003.html" 2002
"2993" "North Carolina-Greensboro Spartans" "2001-02" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2002.html" 2001
"2994" "North Carolina-Greensboro Spartans" "2000-01" "http://www.sports-reference.com/cbb/schools/north-carolina-greensboro/2001.html" 2000
"2995" "North Carolina-Wilmington Seahawks" "2014-15" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2015.html" 2014
"2996" "North Carolina-Wilmington Seahawks" "2013-14" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2014.html" 2013
"2997" "North Carolina-Wilmington Seahawks" "2012-13" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2013.html" 2012
"2998" "North Carolina-Wilmington Seahawks" "2011-12" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2012.html" 2011
"2999" "North Carolina-Wilmington Seahawks" "2010-11" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2011.html" 2010
"3000" "North Carolina-Wilmington Seahawks" "2009-10" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2010.html" 2009
"3001" "North Carolina-Wilmington Seahawks" "2008-09" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2009.html" 2008
"3002" "North Carolina-Wilmington Seahawks" "2007-08" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2008.html" 2007
"3003" "North Carolina-Wilmington Seahawks" "2006-07" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2007.html" 2006
"3004" "North Carolina-Wilmington Seahawks" "2005-06" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2006.html" 2005
"3005" "North Carolina-Wilmington Seahawks" "2004-05" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2005.html" 2004
"3006" "North Carolina-Wilmington Seahawks" "2003-04" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2004.html" 2003
"3007" "North Carolina-Wilmington Seahawks" "2002-03" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2003.html" 2002
"3008" "North Carolina-Wilmington Seahawks" "2001-02" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2002.html" 2001
"3009" "North Carolina-Wilmington Seahawks" "2000-01" "http://www.sports-reference.com/cbb/schools/north-carolina-wilmington/2001.html" 2000
"3010" "North Carolina A&T Aggies" "2014-15" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2015.html" 2014
"3011" "North Carolina A&T Aggies" "2013-14" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2014.html" 2013
"3012" "North Carolina A&T Aggies" "2012-13" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2013.html" 2012
"3013" "North Carolina A&T Aggies" "2011-12" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2012.html" 2011
"3014" "North Carolina A&T Aggies" "2010-11" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2011.html" 2010
"3015" "North Carolina A&T Aggies" "2009-10" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2010.html" 2009
"3016" "North Carolina A&T Aggies" "2008-09" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2009.html" 2008
"3017" "North Carolina A&T Aggies" "2007-08" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2008.html" 2007
"3018" "North Carolina A&T Aggies" "2006-07" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2007.html" 2006
"3019" "North Carolina A&T Aggies" "2005-06" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2006.html" 2005
"3020" "North Carolina A&T Aggies" "2004-05" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2005.html" 2004
"3021" "North Carolina A&T Aggies" "2003-04" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2004.html" 2003
"3022" "North Carolina A&T Aggies" "2002-03" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2003.html" 2002
"3023" "North Carolina A&T Aggies" "2001-02" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2002.html" 2001
"3024" "North Carolina A&T Aggies" "2000-01" "http://www.sports-reference.com/cbb/schools/north-carolina-at/2001.html" 2000
"3025" "North Carolina Central Eagles" "2014-15" "http://www.sports-reference.com/cbb/schools/north-carolina-central/2015.html" 2014
"3026" "North Carolina Central Eagles" "2013-14" "http://www.sports-reference.com/cbb/schools/north-carolina-central/2014.html" 2013
"3027" "North Carolina Central Eagles" "2012-13" "http://www.sports-reference.com/cbb/schools/north-carolina-central/2013.html" 2012
"3028" "North Carolina Central Eagles" "2011-12" "http://www.sports-reference.com/cbb/schools/north-carolina-central/2012.html" 2011
"3029" "North Carolina Central Eagles" "2010-11" "http://www.sports-reference.com/cbb/schools/north-carolina-central/2011.html" 2010
"3030" "North Carolina State Wolfpack" "2014-15" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2015.html" 2014
"3031" "North Carolina State Wolfpack" "2013-14" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2014.html" 2013
"3032" "North Carolina State Wolfpack" "2012-13" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2013.html" 2012
"3033" "North Carolina State Wolfpack" "2011-12" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2012.html" 2011
"3034" "North Carolina State Wolfpack" "2010-11" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2011.html" 2010
"3035" "North Carolina State Wolfpack" "2009-10" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2010.html" 2009
"3036" "North Carolina State Wolfpack" "2008-09" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2009.html" 2008
"3037" "North Carolina State Wolfpack" "2007-08" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2008.html" 2007
"3038" "North Carolina State Wolfpack" "2006-07" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2007.html" 2006
"3039" "North Carolina State Wolfpack" "2005-06" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2006.html" 2005
"3040" "North Carolina State Wolfpack" "2004-05" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2005.html" 2004
"3041" "North Carolina State Wolfpack" "2003-04" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2004.html" 2003
"3042" "North Carolina State Wolfpack" "2002-03" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2003.html" 2002
"3043" "North Carolina State Wolfpack" "2001-02" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2002.html" 2001
"3044" "North Carolina State Wolfpack" "2000-01" "http://www.sports-reference.com/cbb/schools/north-carolina-state/2001.html" 2000
"3045" "North Carolina Tar Heels" "2014-15" "http://www.sports-reference.com/cbb/schools/north-carolina/2015.html" 2014
"3046" "North Carolina Tar Heels" "2013-14" "http://www.sports-reference.com/cbb/schools/north-carolina/2014.html" 2013
"3047" "North Carolina Tar Heels" "2012-13" "http://www.sports-reference.com/cbb/schools/north-carolina/2013.html" 2012
"3048" "North Carolina Tar Heels" "2011-12" "http://www.sports-reference.com/cbb/schools/north-carolina/2012.html" 2011
"3049" "North Carolina Tar Heels" "2010-11" "http://www.sports-reference.com/cbb/schools/north-carolina/2011.html" 2010
